OBJECTID,track,ypx_br,br_power_raw,surf_power_raw,ypx_surf,lat,lon,surf_elevation,region,lrz,fog,segment_id
44817,37954,1605,0.000859061,0.0163604,1281,-76.2637,143.4099,2885.956543,UL,yes,yes,926.0
44818,37954,1607,0.000512976,0.0279488,1282,-76.271,143.403,2885.333252,UL,yes,yes,926.0
44819,37954,1609,0.000392582,0.0616666,1282,-76.2795,143.395,2884.934082,UL,yes,yes,926.0
44820,37954,1609,0.000815951,0.026497,1282,-76.2868,143.3882,2883.999756,UL,yes,yes,926.0
44821,37954,1606,0.00028371,0.0192313,1282,-76.2941,143.3813,2883.05957,UL,yes,yes,926.0
44822,37954,1605,0.000848856,0.0201298,1281,-76.3014,143.3745,2882.131104,UL,yes,yes,926.0
44823,37954,1607,0.000770192,0.0373605,1282,-76.3099,143.3665,2880.085938,UL,yes,yes,926.0
44824,37954,1606,0.00126256,0.0246415,1283,-76.3172,143.3596,2878.430664,UL,yes,yes,926.0
44825,37954,1608,0.000725269,0.0378999,1283,-76.3245,143.3528,2877.910889,UL,yes,yes,926.0
44826,37954,1605,0.000415862,0.0380206,1284,-76.333,143.3448,2876.867432,UL,yes,yes,926.0
44827,37954,1609,0.000400645,0.0129894,1344,-77.1026,142.5968,2530.007324,UL,yes,yes,926.0
44828,37954,1608,0.000547949,0.00957848,1345,-77.1098,142.5894,2520.49292,UL,yes,yes,926.0
44829,37954,1606,0.000683102,0.0137306,1348,-77.1171,142.5821,2509.95874,UL,yes,yes,926.0
44830,37954,1605,0.000528668,0.0153319,1350,-77.1256,142.5735,2498.387207,UL,yes,yes,926.0
44831,37954,1605,0.000565956,0.024659,1351,-77.1329,142.5661,2487.447754,UL,yes,yes,926.0
44832,37954,1605,0.000744859,0.038986,1353,-77.1402,142.5587,2476.764893,UL,yes,yes,926.0
44833,37954,1605,0.000525067,0.03428,1355,-77.1487,142.5501,2465.765381,UL,yes,yes,926.0
44834,37954,1607,0.000513736,0.00973041,1357,-77.156,142.5428,2456.863281,UL,yes,yes,926.0
44835,37954,1606,0.000425371,0.0119818,1359,-77.1633,142.5354,2447.602539,UL,yes,yes,926.0
44836,37954,1603,0.000469652,0.00904634,1360,-77.1706,142.528,2440.015625,UL,yes,yes,926.0
44837,37954,1608,0.00057319,0.00368118,1360,-77.1791,142.5194,2429.090332,UL,yes,yes,926.0
44838,37954,1601,0.0012394,0.00364416,1367,-77.1864,142.5121,2420.87793,UL,yes,yes,926.0
44839,37954,1602,0.00220087,0.0086337,1365,-77.1937,142.5047,2413.842285,UL,yes,yes,926.0
44840,37954,1606,0.000726249,0.00969791,1367,-77.2009,142.4973,2403.48584,UL,yes,yes,926.0
44841,37954,1603,0.000400301,0.0219902,1370,-77.2095,142.4888,2385.571289,UL,yes,yes,926.0
44842,37954,1600,0.000362572,0.00446774,1378,-77.2167,142.4814,2376.379395,UL,yes,yes,926.0
44843,37954,1602,0.000504167,0.00388648,1382,-77.224,142.474,2371.821533,UL,yes,yes,926.0
44844,37954,1603,0.00047632,0.00372917,1376,-77.2325,142.4654,2354.010498,UL,yes,yes,926.0
44845,37954,1598,0.00112501,0.00630613,1377,-77.2398,142.4581,2335.261719,UL,yes,yes,926.0
44846,37954,1599,0.000679238,0.0094749,1379,-77.2471,142.4507,2325.822998,UL,yes,yes,926.0
44847,37954,1598,0.00103051,0.00246173,1380,-77.2544,142.4433,2319.152588,UL,yes,yes,926.0
44848,37954,1597,0.000837979,0.00403746,1387,-77.2629,142.4347,2309.567139,UL,yes,yes,926.0
44849,3881,1700,0.000415857,0.0351299,1327,-79.298,145.8878,2666.311035,UL,yes,yes,927.0
44850,3881,1699,0.000724722,0.0394413,1328,-79.3124,145.8677,2663.731201,UL,yes,yes,927.0
44851,3881,1699,0.00033038,0.0522156,1328,-79.3209,145.856,2662.643311,UL,yes,yes,927.0
44852,3881,1702,0.000238101,0.0364386,1328,-79.3281,145.8459,2661.72168,UL,yes,yes,927.0
44853,3881,1702,0.000400282,0.0581327,1329,-79.3426,145.8258,2659.559082,UL,yes,yes,927.0
44854,3881,1702,0.000287569,0.0378811,1329,-79.351,145.8141,2657.644775,UL,yes,yes,927.0
44855,3881,1702,0.000204201,0.0517124,1330,-79.3582,145.804,2655.869141,UL,yes,yes,927.0
44856,3881,1698,0.000534906,0.0232798,1330,-79.3727,145.7827,2653.026123,UL,yes,yes,927.0
44857,3881,1699,0.000221047,0.0117143,1330,-79.3811,145.7699,2651.875732,UL,yes,yes,927.0
44858,3881,1701,0.000187791,0.0255444,1331,-79.3883,145.7588,2650.795166,UL,yes,yes,927.0
44859,3881,1695,0.000162743,0.0218767,1330,-79.4039,145.7349,2649.0,UL,yes,yes,927.0
44860,3881,1698,0.000378619,0.0311596,1331,-79.4111,145.7239,2648.074219,UL,yes,yes,927.0
44861,3881,1697,0.000385297,0.0385017,1331,-79.4183,145.7128,2648.0,UL,yes,yes,927.0
44862,3881,1696,0.000170418,0.0497997,1332,-79.4411,145.6779,2644.903564,UL,yes,yes,927.0
44863,3881,1696,0.000560445,0.0561832,1332,-79.4483,145.6669,2643.643066,UL,yes,yes,927.0
44864,3881,1693,0.000197913,0.0436695,1333,-79.4711,145.6319,2640.425781,UL,yes,yes,927.0
44865,3881,1692,0.000194751,0.0667833,1333,-79.4783,145.6209,2639.708008,UL,yes,yes,927.0
44866,3881,1697,0.000202855,0.0537677,1334,-79.5012,145.5859,2634.56543,UL,yes,yes,927.0
44867,3881,1693,0.000509752,0.0898589,1336,-79.524,145.551,2628.294189,UL,yes,yes,927.0
44868,3881,1692,0.000289766,0.0812758,1336,-79.5312,145.5399,2625.382813,UL,yes,yes,927.0
44869,3881,1696,0.000308224,0.0477854,1337,-79.5396,145.527,2622.14502,UL,yes,yes,927.0
44870,3881,1693,0.000330704,0.0392103,1337,-79.554,145.505,2616.371094,UL,yes,yes,927.0
44871,3881,1694,0.000261106,0.0307628,1338,-79.5612,145.4939,2612.693115,UL,yes,yes,927.0
44872,3881,1693,0.000427474,0.0365553,1338,-79.5696,145.481,2609.241699,UL,yes,yes,927.0
44873,3881,1692,0.000325515,0.0429894,1340,-79.584,145.459,2602.720215,UL,yes,yes,927.0
44874,3881,1693,0.000257002,0.037453,1340,-79.5912,145.4479,2598.156738,UL,yes,yes,927.0
44875,3881,1690,0.000293901,0.0338549,1341,-79.5996,145.4351,2594.911377,UL,yes,yes,927.0
44876,3881,1693,0.0001823,0.0389946,1342,-79.6141,145.413,2588.311279,UL,yes,yes,927.0
44877,3881,1696,0.000270122,0.0449051,1343,-79.6225,145.4001,2583.157471,UL,yes,yes,927.0
44878,3881,1690,0.000190399,0.043639,1344,-79.6297,145.3891,2579.375244,UL,yes,yes,927.0
44879,3881,1690,0.000237949,0.0387161,1345,-79.6441,145.367,2571.748291,UL,yes,yes,927.0
44880,3881,1689,0.000431664,0.0388464,1346,-79.6597,145.3431,2562.111328,UL,yes,yes,927.0
44881,3881,1693,0.000271486,0.0214865,1349,-79.6825,145.3081,2550.078613,UL,yes,yes,927.0
44882,3881,1691,0.000225945,0.0253138,1349,-79.6897,145.2971,2547.313721,UL,yes,yes,927.0
44883,6808,1751,0.000224369,0.120746,1291,-80.0829,151.6936,2868.87793,UL,yes,no,928.0
44884,6808,1746,0.000393502,0.100279,1291,-80.0901,151.6813,2868.0,UL,yes,no,928.0
44885,6808,1748,0.000542611,0.0814224,1291,-80.0973,151.669,2867.790283,UL,yes,no,928.0
44886,6808,1745,0.000650893,0.106195,1291,-80.1057,151.6546,2866.166504,UL,yes,no,928.0
44887,6808,1746,0.000936885,0.0659869,1291,-80.1129,151.6422,2864.553223,UL,yes,no,928.0
44888,6808,1745,0.000640314,0.0879957,1292,-80.12,151.6299,2863.895264,UL,yes,no,928.0
44889,6808,1744,0.00096257,0.103696,1292,-80.1284,151.6155,2863.0,UL,yes,no,928.0
44890,6808,1744,0.000537378,0.134963,1292,-80.1356,151.6032,2862.106201,UL,yes,no,928.0
44891,6808,1745,0.000666191,0.152513,1292,-80.1428,151.5909,2861.0,UL,yes,no,928.0
44892,6808,1743,0.000492896,0.117634,1292,-80.15,151.5785,2860.520752,UL,yes,no,928.0
44893,6808,1743,0.000703949,0.121719,1293,-80.1583,151.5642,2858.458496,UL,yes,no,928.0
44894,6808,1743,0.00104388,0.118652,1293,-80.1655,151.5518,2857.536865,UL,yes,no,928.0
44895,6808,1737,0.00024968,0.137914,1299,-80.2709,151.371,2824.137939,UL,yes,yes,928.0
44896,6808,1734,0.000604538,0.0986245,1299,-80.2781,151.3587,2822.248779,UL,yes,yes,928.0
44897,6808,1735,0.000689299,0.0166993,1299,-80.2852,151.3463,2821.342773,UL,yes,yes,928.0
44898,6808,1734,0.00102682,0.116702,1300,-80.2924,151.334,2818.587891,UL,yes,yes,928.0
44899,6808,1735,0.000505858,0.12053,1301,-80.3008,151.3196,2815.437744,UL,yes,yes,928.0
44900,6808,1732,0.000856655,0.120415,1301,-80.308,151.3073,2812.718506,UL,yes,yes,928.0
44901,6808,1731,0.000541794,0.105709,1302,-80.3152,151.295,2809.126953,UL,yes,yes,928.0
44902,6808,1732,0.00117962,0.0683359,1302,-80.3224,151.2826,2806.501953,UL,yes,yes,928.0
44903,6808,1729,0.000489766,0.0564433,1303,-80.3307,151.2683,2803.175049,UL,yes,yes,928.0
44904,6808,1733,0.00068027,0.0528828,1303,-80.3379,151.2559,2800.248779,UL,yes,yes,928.0
44905,6808,1729,0.00040777,0.0463832,1304,-80.3451,151.2436,2796.313477,UL,yes,yes,928.0
44906,6808,1727,0.000458286,0.0511644,1305,-80.3535,151.2292,2793.420166,UL,yes,yes,928.0
44907,6808,1727,0.000430241,0.0684426,1305,-80.3607,151.2169,2789.570801,UL,yes,yes,928.0
44908,6808,1730,0.000379356,0.068103,1306,-80.3679,151.2046,2785.792969,UL,yes,yes,928.0
44909,6808,1725,0.00124015,0.0691013,1307,-80.375,151.1922,2780.483154,UL,yes,yes,928.0
44910,6808,1731,0.000533095,0.0737071,1308,-80.3834,151.1779,2773.981201,UL,yes,yes,928.0
44911,6808,1725,0.00116513,0.0595837,1309,-80.3906,151.1655,2769.421631,UL,yes,yes,928.0
44912,6808,1724,0.000986581,0.0558181,1310,-80.3978,151.1532,2762.818604,UL,yes,yes,928.0
44913,6808,1728,0.000462261,0.0575195,1311,-80.405,151.1409,2756.393799,UL,yes,yes,928.0
44914,6808,1727,0.000571342,0.0576242,1313,-80.4133,151.1265,2749.05957,UL,yes,yes,928.0
44915,6808,1726,0.000691381,0.0555557,1314,-80.4205,151.1142,2742.08667,UL,yes,yes,928.0
44916,7230,1729,0.000369963,0.0690589,1305,-79.3401,150.6274,2789.887207,UL,yes,no,929.0
44917,7230,1728,0.000612564,0.0794936,1304,-79.3486,150.6155,2790.0,UL,yes,no,929.0
44918,7230,1729,0.000332351,0.1048,1305,-79.3558,150.6053,2789.486572,UL,yes,no,929.0
44919,7230,1729,0.000750355,0.0600481,1304,-79.363,150.5951,2789.745361,UL,yes,no,929.0
44920,7230,1729,0.000627872,0.119109,1305,-79.3702,150.5849,2790.0,UL,yes,no,929.0
44921,7230,1730,0.000212601,0.0506343,1304,-79.3787,150.5731,2788.82373,UL,yes,no,929.0
44922,7230,1728,0.000284978,0.0739007,1305,-79.3859,150.5629,2787.602783,UL,yes,no,929.0
44923,7230,1734,0.000258548,0.122889,1304,-79.3931,150.5527,2787.672363,UL,yes,no,929.0
44924,7230,1733,0.000628176,0.091315,1304,-79.4015,150.5408,2790.365479,UL,yes,no,929.0
44925,7230,1727,0.000417694,0.141668,1304,-79.4087,150.5306,2792.784424,UL,yes,no,929.0
44926,7230,1732,0.000330307,0.0769758,1303,-79.416,150.5205,2794.921631,UL,yes,no,929.0
44927,7230,1725,0.000259549,0.0603074,1303,-79.4232,150.5103,2796.901611,UL,yes,no,929.0
44928,7230,1726,0.000190076,0.119946,1303,-79.4316,150.4984,2798.052002,UL,yes,no,929.0
44929,7230,1725,0.000335366,0.0649143,1303,-79.4388,150.4882,2798.574951,UL,yes,no,929.0
44930,7230,1724,0.00066194,0.0370834,1302,-79.446,150.4772,2798.212891,UL,yes,no,929.0
44931,7230,1728,0.000626942,0.049441,1302,-79.4544,150.4641,2801.171875,UL,yes,no,929.0
44932,7230,1724,0.000197374,0.0991892,1302,-79.4616,150.453,2802.365967,UL,yes,no,929.0
44933,7230,1729,0.000485847,0.175246,1302,-79.4688,150.4418,2802.574951,UL,yes,no,929.0
44934,7230,1723,0.00038855,0.278571,1302,-79.476,150.4306,2804.0,UL,yes,no,929.0
44935,7230,1728,0.000182183,0.193707,1302,-79.4844,150.4176,2803.846924,UL,yes,no,929.0
44936,7230,1730,0.00021764,0.0858744,1302,-79.4916,150.4064,2803.772705,UL,yes,no,929.0
44937,7230,1726,0.000207863,0.0815293,1302,-79.4988,150.3952,2802.872559,UL,yes,no,929.0
44938,7230,1726,0.000165878,0.264885,1302,-79.506,150.384,2802.773926,UL,yes,no,929.0
44939,7230,1731,0.000255852,0.169037,1301,-79.5144,150.371,2804.124023,UL,yes,no,929.0
44940,7230,1726,0.000318039,0.117312,1301,-79.5216,150.3598,2805.911865,UL,yes,no,929.0
44941,7230,1733,0.000273078,0.27368,1302,-79.5288,150.3486,2806.967285,UL,yes,no,929.0
44942,7230,1729,0.0002994,0.12489,1301,-79.5372,150.3356,2808.04248,UL,yes,no,929.0
44943,7230,1734,0.000304994,0.115561,1301,-79.5444,150.3244,2808.964111,UL,yes,no,929.0
44944,7230,1732,0.000520959,0.0485131,1301,-79.5516,150.3132,2809.885742,UL,yes,no,929.0
44945,7230,1736,0.000323496,0.0808234,1301,-79.5588,150.3021,2809.807129,UL,yes,no,929.0
44946,7230,1730,0.000324404,0.138857,1301,-79.5672,150.289,2810.882324,UL,yes,no,929.0
44947,7230,1731,0.000519366,0.0729715,1300,-79.5744,150.2778,2811.0,UL,yes,no,929.0
44948,7230,1734,0.000281898,0.0897381,1300,-79.7928,149.9388,2815.061279,UL,yes,no,929.0
44949,7230,1735,0.000234323,0.0287928,1300,-79.8,149.9276,2815.0,UL,yes,no,929.0
44950,7230,1734,0.000693814,0.0190783,1299,-79.8072,149.9164,2815.0,UL,yes,no,929.0
44951,7230,1732,0.000781885,0.0201478,1303,-79.8156,149.9034,2814.812012,UL,yes,no,929.0
44952,7230,1732,0.000526493,0.0456213,1300,-79.8228,149.8922,2814.0,UL,yes,no,929.0
44953,7230,1731,0.000381688,0.0885287,1300,-79.83,149.881,2815.0,UL,yes,no,929.0
44954,7230,1735,0.000224519,0.0810551,1300,-79.8384,149.868,2815.0,UL,yes,no,929.0
44955,7230,1736,0.000260071,0.11367,1300,-79.8456,149.8568,2815.0,UL,yes,no,929.0
44956,7230,1731,0.000278261,0.135261,1300,-79.8528,149.8456,2814.620361,UL,yes,no,929.0
44957,7230,1728,0.0001893,0.14574,1300,-79.86,149.8344,2815.0,UL,yes,no,929.0
44958,7230,1728,0.000549234,0.192604,1300,-79.8684,149.8214,2815.0,UL,yes,no,929.0
44959,7230,1733,0.000618023,0.176608,1300,-79.8756,149.8102,2815.0,UL,yes,no,929.0
44960,7230,1731,0.000243717,0.125904,1300,-79.8828,149.799,2815.0,UL,yes,no,929.0
44961,7230,1726,0.000416606,0.124235,1300,-79.89,149.7879,2814.950928,UL,yes,no,929.0
44962,7230,1727,0.000641206,0.0862148,1300,-79.8984,149.7748,2815.0,UL,yes,no,929.0
44963,7230,1726,0.000332257,0.110607,1300,-79.9056,149.7636,2815.0,UL,yes,no,929.0
44964,7230,1727,0.000817921,0.124581,1300,-79.9128,149.7525,2814.881836,UL,yes,no,929.0
44965,7230,1726,0.00078913,0.166938,1300,-79.9212,149.7394,2814.0,UL,yes,no,929.0
44966,7230,1726,0.000999725,0.212951,1300,-79.9284,149.7282,2814.0,UL,yes,no,929.0
44967,7230,1727,0.000448157,0.146613,1300,-79.9356,149.7171,2814.0,UL,yes,no,929.0
44968,7230,1728,0.000926632,0.106286,1300,-79.9428,149.7059,2814.0,UL,yes,no,929.0
44969,7230,1719,0.00088439,0.0916968,1306,-80.078,149.4771,2783.251221,UL,yes,no,929.0
44970,7230,1719,0.00080825,0.100083,1306,-80.0863,149.4627,2780.348389,UL,yes,no,929.0
44971,7230,1719,0.000615027,0.0906539,1307,-80.0935,149.4504,2777.997314,UL,yes,no,929.0
44972,7230,1719,0.000421517,0.111587,1307,-80.1007,149.438,2774.636475,UL,yes,no,929.0
44973,7230,1719,0.000880719,0.0965087,1308,-80.1078,149.4257,2772.422607,UL,yes,no,929.0
44974,7863,1528,0.000438227,0.0853095,1332,-76.5032,148.9347,2641.285645,UL,yes,yes,930.0
44975,7863,1529,0.000555677,0.0516076,1332,-76.5117,148.9267,2636.622559,UL,yes,yes,930.0
44976,7863,1527,0.000826514,0.0959475,1333,-76.519,148.9198,2633.557617,UL,yes,yes,930.0
44977,7863,1524,0.000465199,0.0712894,1333,-76.5263,148.913,2632.344482,UL,yes,yes,930.0
44978,7863,1529,0.000485101,0.0770425,1333,-76.5348,148.905,2632.0,UL,yes,yes,930.0
44979,7863,1528,0.000768107,0.0624353,1333,-76.5421,148.8981,2632.031494,UL,yes,yes,930.0
44980,7863,1530,0.000584757,0.0651878,1332,-76.5494,148.8912,2632.612305,UL,yes,yes,930.0
44981,7863,1529,0.000457124,0.063808,1332,-76.5567,148.8844,2633.386475,UL,yes,yes,930.0
44982,7863,1527,0.000586543,0.0690898,1332,-76.5652,148.8764,2633.903809,UL,yes,yes,930.0
44983,7863,1527,0.00044421,0.0771704,1332,-76.5725,148.8695,2634.788574,UL,yes,yes,930.0
44984,7863,1533,0.000175326,0.0844955,1332,-76.5798,148.8626,2636.253906,UL,yes,yes,930.0
44985,7863,1529,0.000275357,0.070265,1332,-76.5871,148.8558,2637.437744,UL,yes,yes,930.0
44986,7863,1531,0.000215215,0.0627965,1331,-76.5956,148.8478,2638.525879,UL,yes,yes,930.0
44987,7863,1552,0.00140306,0.0568682,1333,-76.7403,148.7117,2631.679932,UL,yes,yes,930.0
44988,7863,1551,0.00210878,0.0535375,1333,-76.7476,148.7048,2629.738281,UL,yes,yes,930.0
44989,7863,1549,0.00073958,0.0579012,1334,-76.7549,148.698,2628.168457,UL,yes,yes,930.0
44990,7863,1551,0.00195838,0.0797525,1334,-76.7634,148.6899,2625.388672,UL,yes,yes,930.0
44991,7863,1549,0.000481417,0.071962,1335,-76.7707,148.6831,2623.123779,UL,yes,yes,930.0
44992,7863,1549,0.000834163,0.0578792,1335,-76.778,148.6762,2620.944336,UL,yes,yes,930.0
44993,7863,1547,0.00126849,0.0646878,1336,-76.7865,148.6682,2618.093994,UL,yes,yes,930.0
44994,7863,1547,0.00306203,0.0561592,1336,-76.7938,148.6614,2614.644775,UL,yes,yes,930.0
44995,7863,1546,0.00155709,0.057552,1337,-76.8011,148.6545,2612.512451,UL,yes,yes,930.0
44996,17515,1537,0.000526663,0.0659819,1320,-76.5146,151.194,2695.229248,UL,yes,yes,931.0
44997,17515,1537,0.000572672,0.0785678,1319,-76.5219,151.1873,2696.0,UL,yes,yes,931.0
44998,17515,1535,0.000303539,0.0851318,1319,-76.5292,151.1806,2696.026855,UL,yes,yes,931.0
44999,17515,1535,0.000365534,0.0778548,1319,-76.5378,151.1728,2697.0,UL,yes,yes,931.0
45000,17515,1536,0.000313039,0.0714998,1319,-76.5451,151.1661,2697.040527,UL,yes,yes,931.0
45001,17515,1534,0.000392453,0.064622,1319,-76.5609,151.1515,2698.0,UL,yes,yes,931.0
45002,17515,1532,0.000338252,0.0554938,1319,-76.5682,151.1448,2697.981445,UL,yes,yes,931.0
45003,17515,1533,0.000204734,0.0602874,1319,-76.5755,151.1381,2697.046875,UL,yes,yes,931.0
45004,19559,1726,0.000279159,0.0122642,1577,-71.5886,149.961,1260.123047,UL,yes,yes,932.0
45005,19559,1730,0.000266036,0.0200998,1577,-71.5959,149.9571,1265.294067,UL,yes,yes,932.0
45006,19559,1734,0.000389358,0.0310087,1576,-71.6033,149.9531,1270.016846,UL,yes,yes,932.0
45007,19559,1735,0.000210793,0.0252175,1575,-71.6119,149.9484,1273.68396,UL,yes,yes,932.0
45008,19559,1734,0.000250734,0.0187278,1574,-71.6192,149.9445,1277.818604,UL,yes,yes,932.0
45009,19559,1734,0.00033739,0.00734126,1572,-71.6266,149.9405,1284.588867,UL,yes,yes,932.0
45010,19559,1734,0.000331673,0.00900181,1570,-71.634,149.9365,1292.223633,UL,yes,yes,932.0
45011,19559,1737,0.00016493,0.0135168,1568,-71.6426,149.9319,1300.867676,UL,yes,yes,932.0
45012,19559,1732,0.00012546,0.0142651,1567,-71.6499,149.9279,1308.498169,UL,yes,yes,932.0
45013,19559,1736,0.000254597,0.0112508,1565,-71.6573,149.9239,1315.561523,UL,yes,yes,932.0
45014,19559,1739,0.000255125,0.0137425,1563,-71.6659,149.9193,1324.65686,UL,yes,yes,932.0
45015,19559,1740,0.000102812,0.0159997,1562,-71.6733,149.9153,1332.515137,UL,yes,yes,932.0
45016,19559,1736,0.000137984,0.0176522,1560,-71.6806,149.9113,1340.160889,UL,yes,yes,932.0
45017,19559,1741,0.000184059,0.0138191,1559,-71.688,149.9073,1347.901245,UL,yes,yes,932.0
45018,19559,1736,0.000177123,0.016092,1557,-71.6966,149.9027,1356.242798,UL,yes,yes,932.0
45019,19559,1739,0.000130554,0.018986,1556,-71.704,149.8987,1363.124878,UL,yes,yes,932.0
45020,19559,1738,0.000133149,0.0157835,1555,-71.7113,149.8948,1369.633301,UL,yes,yes,932.0
45021,19559,1739,0.000100403,0.0157488,1554,-71.7199,149.8901,1377.188477,UL,yes,yes,932.0
45022,19559,1740,0.000118688,0.0159907,1553,-71.7273,149.8861,1382.968262,UL,yes,yes,932.0
45023,19559,1739,0.000175696,0.0210333,1552,-71.7346,149.8822,1388.63562,UL,yes,yes,932.0
45024,19559,1743,0.00011435,0.02689,1551,-71.742,149.8782,1393.981812,UL,yes,yes,932.0
45025,19559,1746,0.000220035,0.0186569,1549,-71.7506,149.8735,1399.386963,UL,yes,yes,932.0
45026,19559,1744,0.000124895,0.0251454,1549,-71.758,149.8696,1404.443848,UL,yes,yes,932.0
45027,19559,1757,0.00011405,0.0162059,1524,-71.9114,149.7867,1520.399536,UL,yes,yes,932.0
45028,19559,1758,0.000503057,0.0347324,1523,-71.92,149.7821,1523.781128,UL,yes,yes,932.0
45029,19559,1762,0.000257053,0.0293058,1523,-71.9274,149.7781,1527.965576,UL,yes,yes,932.0
45030,19559,1757,0.000158533,0.0344577,1522,-71.9348,149.7741,1531.395874,UL,yes,yes,932.0
45031,19559,1758,0.000260952,0.0411306,1522,-71.9421,149.7701,1534.800659,UL,yes,yes,932.0
45032,19559,1758,0.000160192,0.0467366,1521,-71.9507,149.7655,1537.777222,UL,yes,yes,932.0
45033,19559,1760,0.000262562,0.0354893,1521,-71.9581,149.7615,1538.881226,UL,yes,yes,932.0
45034,19559,1758,0.000207607,0.0332236,1520,-71.9654,149.7573,1539.083374,UL,yes,yes,932.0
45035,19559,1759,0.000651006,0.0301948,1519,-71.974,149.7524,1540.226685,UL,yes,yes,932.0
45036,19559,1759,0.000475351,0.0386018,1519,-71.9814,149.7482,1540.36499,UL,yes,yes,932.0
45037,19559,1760,0.000489012,0.0329585,1518,-71.9888,149.744,1539.347656,UL,yes,yes,932.0
45038,19559,1760,0.000283149,0.022456,1518,-71.9961,149.7399,1539.813477,UL,yes,yes,932.0
45039,19559,1760,0.000185796,0.0335599,1517,-72.0047,149.735,1540.59436,UL,yes,yes,932.0
45040,19559,1759,0.000257523,0.0335563,1517,-72.0121,149.7308,1540.409424,UL,yes,yes,932.0
45041,19559,1759,0.000203171,0.0279061,1517,-72.0194,149.7266,1540.225952,UL,yes,yes,932.0
45042,19559,1759,0.000310284,0.0199528,1517,-72.028,149.7217,1540.184204,UL,yes,yes,932.0
45043,19559,1532,0.000365804,0.0198615,1317,-76.7542,146.2883,2715.869873,UL,yes,yes,932.0
45044,19559,1532,0.00043288,0.0257466,1318,-76.7627,146.2804,2711.441162,UL,yes,yes,932.0
45045,19559,1531,0.000236593,0.0301877,1319,-76.77,146.2736,2707.739746,UL,yes,yes,932.0
45046,19559,1529,0.000225873,0.0404182,1319,-76.7773,146.2666,2703.259277,UL,yes,yes,932.0
45047,19559,1532,0.000243657,0.0351056,1320,-76.7858,146.2581,2699.382813,UL,yes,yes,932.0
45048,19559,1529,0.000205935,0.039983,1321,-76.7931,146.2508,2695.939697,UL,yes,yes,932.0
45049,19559,1532,0.000501776,0.0493946,1321,-76.8004,146.2435,2692.041504,UL,yes,yes,932.0
45050,19559,1532,0.000183203,0.0477253,1322,-76.8077,146.2363,2688.978027,UL,yes,yes,932.0
45051,19559,1528,0.000283866,0.0387556,1322,-76.8162,146.2278,2685.519287,UL,yes,yes,932.0
45052,19559,1529,0.000311601,0.0438892,1324,-76.8308,146.2132,2678.477051,UL,yes,yes,932.0
45053,19559,1526,0.000251653,0.0472698,1324,-76.8393,146.2047,2674.84375,UL,yes,yes,932.0
45054,19559,1528,0.000259257,0.0403893,1325,-76.8466,146.1975,2671.387695,UL,yes,yes,932.0
45055,19559,1528,0.000390392,0.0348605,1325,-76.8539,146.1902,2667.420166,UL,yes,yes,932.0
45056,19559,1528,0.000222799,0.0454724,1326,-76.8612,146.1829,2664.699707,UL,yes,yes,932.0
45057,19559,1527,0.00031475,0.0383139,1327,-76.8697,146.1744,2660.817139,UL,yes,yes,932.0
45058,19559,1527,0.00074819,0.0430205,1327,-76.877,146.1671,2657.601563,UL,yes,yes,932.0
45059,19559,1528,0.0012656,0.0408638,1328,-76.8843,146.1599,2654.085693,UL,yes,yes,932.0
45060,19559,1529,0.000558529,0.0362314,1328,-76.8916,146.1526,2650.978271,UL,yes,yes,932.0
45061,19559,1531,0.000417063,0.0329737,1329,-76.9001,146.1441,2647.49707,UL,yes,yes,932.0
45062,19559,1531,0.000415906,0.0381288,1329,-76.9074,146.1368,2644.694092,UL,yes,yes,932.0
45063,19559,1532,0.00020265,0.0292628,1330,-76.9147,146.1296,2642.342285,UL,yes,yes,932.0
45064,19559,1533,0.000505141,0.0225784,1330,-76.9232,146.1211,2638.844727,UL,yes,yes,932.0
45065,19559,1532,0.000496448,0.0226136,1331,-76.9305,146.1138,2635.563477,UL,yes,yes,932.0
45066,19559,1530,0.000115775,0.0383793,1332,-76.9378,146.1065,2632.694336,UL,yes,yes,932.0
45067,19559,1533,9.99e-05,0.0330231,1332,-76.945,146.0992,2629.263672,UL,yes,yes,932.0
45068,19559,1531,0.000660818,0.0218689,1333,-76.9536,146.0908,2626.702393,UL,yes,yes,932.0
45069,19559,1530,0.000701857,0.0121458,1334,-76.9609,146.0835,2623.713623,UL,yes,yes,932.0
45070,19559,1534,0.000429463,0.00808839,1334,-76.9681,146.0762,2619.708984,UL,yes,yes,932.0
45071,19559,1537,0.000161096,0.0215997,1335,-76.9767,146.0677,2613.307861,UL,yes,yes,932.0
45072,19559,1532,0.000201584,0.0134405,1336,-76.9839,146.0604,2608.864502,UL,yes,yes,932.0
45073,19559,1536,0.000101777,0.0165567,1336,-76.9912,146.0532,2604.384033,UL,yes,yes,932.0
45074,19559,1536,0.000143359,0.0130022,1337,-76.9985,146.0459,2602.592041,UL,yes,yes,932.0
45075,19559,1549,0.00105896,0.00170561,1358,-77.1444,145.9004,2482.751953,UL,yes,yes,932.0
45076,19559,1549,0.000744425,0.0028465,1360,-77.1517,145.8931,2473.242188,UL,yes,yes,932.0
45077,19559,1550,0.000527627,0.00550884,1362,-77.159,145.8858,2464.673096,UL,yes,yes,932.0
45078,19559,1551,0.000356473,0.00409686,1363,-77.1663,145.8785,2454.061279,UL,yes,yes,932.0
